8,7,6,5,4,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,5,6,7,8
8,7,6,5,4,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,5,6,7,8
8,7,6,5,4,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,34,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,5,6,7,8
8,7,6,5,4,3,2,1,1,1,1,1,1,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,3,32,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,34,3,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,1,1,1,1,1,1,2,3,4,5,6,7,8
8,7,6,5,4,3,2,1,1,1,1,1,1,27,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,29,3,32,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,34,3,27,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,29,1,1,1,1,1,1,2,3,4,5,6,7,8
8,7,6,5,4,3,2,1,1,1,1,1,1,27,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,29,3,32,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,34,3,27,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,29,1,1,1,1,1,1,2,3,4,5,6,7,8
8,7,6,5,4,3,2,1,1,1,1,1,1,27,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,29,3,32,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,34,3,27,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,29,1,1,1,1,1,1,2,3,4,5,6,7,8
8,7,6,5,4,3,2,1,1,1,1,1,1,27,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,29,3,32,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,34,3,27,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,29,1,1,1,1,1,1,2,3,4,5,6,7,8
8,7,6,5,4,3,2,1,1,1,1,1,1,27,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,29,3,32,33,33,33,33,33,33,21,21,21,21,21,21,21,21,33,33,33,33,33,33,34,3,27,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,29,1,1,1,1,1,1,2,3,4,5,6,7,8
8,7,6,5,4,3,2,1,1,1,1,1,1,27,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,47,3,32,33,33,33,33,33,33,21,21,21,21,21,21,21,21,33,33,33,33,33,33,34,3,45,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,29,1,1,1,1,1,1,2,3,4,5,6,7,8
8,7,6,5,4,3,2,1,1,1,1,1,1,27,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,47,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,32,33,33,33,33,33,33,21,21,22,22,22,22,21,21,33,33,33,33,33,33,34,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,45,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,29,1,1,1,1,1,1,2,3,4,5,6,7,8
8,7,6,5,4,3,2,1,1,1,1,1,1,27,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,29,3,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,33,33,33,33,33,33,33,21,21,22,22,22,22,21,21,33,33,33,33,33,33,33,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,16,2,27,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,29,1,1,1,1,1,1,2,3,4,5,6,7,8
8,7,6,5,4,3,2,1,1,1,1,1,1,27,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,29,3,32,33,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,33,33,51,51,51,51,51,51,51,51,51,51,51,33,33,33,33,33,33,33,21,21,22,22,22,22,21,21,33,33,33,33,33,33,33,51,51,51,51,51,51,51,51,51,51,51,33,33,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,33,34,2,27,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,29,1,1,1,1,1,1,2,3,4,5,6,7,8
8,7,6,5,4,3,2,1,1,1,1,1,1,27,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,29,3,32,34,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,32,34,3,3,3,3,3,3,3,3,3,3,3,32,33,33,33,33,33,33,21,21,22,22,22,22,21,21,33,33,33,33,33,33,34,3,2,2,2,2,2,2,2,2,2,2,32,34,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,32,34,2,27,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,29,1,1,1,1,1,1,2,3,4,5,6,7,8
8,7,6,5,4,3,2,1,1,1,1,1,1,27,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,29,3,32,34,3,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,3,32,34,3,9,10,10,10,10,10,10,10,11,3,32,33,33,33,33,33,33,21,21,21,21,21,21,21,21,33,33,33,33,33,33,34,3,9,10,10,10,10,10,10,10,11,2,32,34,2,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,2,32,34,2,27,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,29,1,1,1,1,1,1,2,3,4,5,6,7,8
8,7,6,5,4,3,2,1,1,1,1,1,1,27,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,29,3,32,34,3,27,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,29,3,32,34,3,27,28,28,28,28,28,28,28,29,3,32,33,33,33,33,33,33,21,21,21,21,21,21,21,21,33,33,33,33,33,33,34,3,27,28,28,28,28,28,28,28,29,2,32,34,2,27,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,29,2,32,34,2,27,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,29,1,1,1,1,1,1,2,3,4,5,6,7,8
8,7,6,5,4,3,2,1,1,1,1,1,1,27,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,29,3,32,34,3,27,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,29,3,32,34,3,27,28,28,28,28,28,28,28,29,3,32,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,34,3,27,28,28,28,28,28,28,28,29,2,32,34,2,27,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,29,2,32,34,2,27,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,29,1,1,1,1,1,1,2,3,4,5,6,7,8
8,7,6,5,4,3,2,1,1,1,1,1,1,27,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,29,3,32,34,3,27,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,29,3,32,34,3,27,28,28,28,28,28,28,28,29,3,32,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,34,3,27,28,28,28,28,28,28,28,29,2,32,34,2,27,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,29,2,32,34,2,27,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,29,1,1,1,1,1,1,2,3,4,5,6,7,8
8,7,6,5,4,3,2,1,1,1,1,1,1,27,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,29,3,32,34,3,27,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,29,3,32,34,3,27,28,28,28,28,28,28,28,29,3,32,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,34,3,27,28,28,28,28,28,28,28,29,2,32,34,2,27,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,29,2,32,34,2,27,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,29,1,1,1,1,1,1,2,3,4,5,6,7,8
8,7,6,5,4,3,2,1,1,1,1,1,1,27,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,29,3,32,34,3,27,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,29,3,32,34,3,27,28,28,28,28,28,28,28,29,3,32,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,34,3,27,28,28,28,28,28,28,28,29,2,32,34,2,27,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,29,2,32,34,2,27,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,29,1,1,1,1,1,1,2,3,4,5,6,7,8
8,7,6,5,4,3,2,1,1,1,1,1,1,27,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,29,3,32,34,3,27,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,29,3,32,34,3,27,28,28,28,28,28,28,28,29,3,32,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,34,3,27,28,28,28,28,28,28,28,29,2,32,34,2,27,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,29,2,32,34,2,27,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,29,1,1,1,1,1,1,2,3,4,5,6,7,8
8,7,6,5,4,3,2,1,1,1,1,1,1,27,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,29,3,32,34,3,27,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,29,3,32,34,3,27,28,28,28,28,28,28,28,29,3,32,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,34,3,27,28,28,28,28,28,28,28,29,2,32,34,2,27,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,29,2,32,34,2,27,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,29,1,1,1,1,1,1,2,3,4,5,6,7,8
8,7,6,5,4,3,2,1,1,1,1,1,1,27,28,28,28,28,28,28,28,28,28,46,46,46,46,46,46,46,46,47,3,32,34,3,45,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,47,3,32,34,3,45,46,46,46,46,46,46,46,47,3,50,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,52,3,45,46,46,46,46,46,46,46,47,2,32,34,2,45,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,47,2,32,34,2,45,46,46,46,46,46,46,46,46,28,28,28,28,28,28,28,28,28,29,1,1,1,1,1,1,2,3,4,5,6,7,8
8,7,6,5,4,3,2,1,1,1,1,1,1,27,28,28,28,28,28,28,28,28,47,3,3,3,3,3,3,3,3,3,3,32,34,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,32,34,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,32,34,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,32,34,3,3,3,3,3,3,3,3,3,3,45,28,28,28,28,28,28,28,28,29,1,1,1,1,1,1,2,3,4,5,6,7,8
8,7,6,5,4,3,2,1,1,1,1,1,1,27,28,28,28,28,28,28,28,29,2,14,15,15,15,15,15,15,15,15,15,33,33,15,15,15,15,15,15,15,15,15,16,3,14,15,15,15,15,15,15,15,15,15,33,33,15,15,15,15,15,15,15,15,15,16,3,14,15,16,2,14,15,15,15,15,15,15,15,15,15,15,15,15,16,2,14,15,16,3,14,15,15,15,15,15,15,15,15,15,33,33,15,15,15,15,15,15,15,15,15,16,3,14,15,15,15,15,15,15,15,15,15,33,33,15,15,15,15,15,15,15,15,15,16,3,27,28,28,28,28,28,28,28,29,1,1,1,1,1,1,2,3,4,5,6,7,8
8,7,6,5,4,3,2,1,1,1,1,1,1,27,28,28,28,28,28,28,28,29,2,32,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,34,3,32,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,34,3,32,33,34,2,32,33,33,33,33,33,33,33,33,33,33,33,33,34,2,32,33,34,3,32,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,34,3,32,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,34,3,27,28,28,28,28,28,28,28,29,1,1,1,1,1,1,2,3,4,5,6,7,8
8,7,6,5,4,3,2,1,1,1,1,1,1,27,28,28,28,28,28,28,28,29,2,32,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,34,3,32,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,34,3,50,51,52,2,32,33,33,33,33,33,33,33,33,33,33,33,33,34,3,50,51,52,3,32,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,34,3,32,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,34,3,27,28,28,28,28,28,28,28,29,1,1,1,1,1,1,2,3,4,5,6,7,8
8,7,6,5,4,3,2,1,1,1,1,1,1,27,28,28,28,28,28,28,28,29,2,32,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,34,3,32,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,34,3,2,2,2,14,33,33,33,33,33,33,33,33,33,33,33,33,33,33,16,3,2,2,3,32,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,34,3,32,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,34,3,27,28,28,28,28,28,28,28,29,1,1,1,1,1,1,2,3,4,5,6,7,8
8,7,6,5,4,3,2,1,1,1,1,1,1,27,28,28,28,28,28,28,28,29,2,32,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,34,3,32,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,34,3,14,15,15,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,15,15,16,3,32,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,34,3,32,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,34,3,27,28,28,28,28,28,28,28,29,1,1,1,1,1,1,2,3,4,5,6,7,8
8,7,6,5,4,3,2,1,1,1,1,1,1,27,28,28,28,28,28,28,28,29,2,32,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,34,3,32,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,34,3,32,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,34,3,32,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,34,3,32,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,34,3,27,28,28,28,28,28,28,28,29,1,1,1,1,1,1,2,3,4,5,6,7,8
8,7,6,5,4,3,2,1,1,1,1,1,1,27,28,28,28,28,28,28,28,29,2,32,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,34,3,32,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,34,3,32,33,33,33,33,33,21,21,21,21,21,21,21,21,21,21,33,33,33,33,33,34,3,32,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,34,3,32,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,34,3,27,28,28,28,28,28,28,28,29,1,1,1,1,1,1,2,3,4,5,6,7,8
8,7,6,5,4,3,2,1,1,1,1,1,1,27,28,28,28,28,28,28,28,29,2,32,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,34,3,32,33,33,33,33,33,33,21,21,21,21,21,21,21,21,33,33,33,33,33,33,34,3,32,33,33,33,33,33,21,21,21,21,21,21,21,21,21,21,33,33,33,33,33,34,3,32,33,33,33,33,33,33,21,21,21,21,21,21,21,21,33,33,33,33,33,33,34,3,32,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,34,3,27,28,28,28,28,28,28,28,29,1,1,1,1,1,1,2,3,4,5,6,7,8
8,7,6,5,4,3,2,1,1,1,1,1,1,27,28,28,28,28,28,28,28,29,2,32,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,34,3,32,33,33,33,33,33,33,21,21,21,21,21,21,21,21,33,33,33,33,33,33,34,3,32,33,33,33,33,33,21,21,22,22,22,22,22,22,21,21,33,33,33,33,33,34,3,32,33,33,33,33,33,33,21,21,21,21,21,21,21,21,33,33,33,33,33,33,34,3,32,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,34,3,27,28,28,28,28,28,28,28,29,1,1,1,1,1,1,2,3,4,5,6,7,8
